age,gender,marital_status,dependents,education,employment_status,years_employed,self_employed,residence_type,housing_status,city,state,country,monthly_income,annual_income,existing_emi,savings,bank_balance,loan_amount,loan_purpose,loan_term,interest_rate,collateral_available,coapplicant_income,credit_score,past_loan_defaults,credit_card_holder,num_open_accounts,current_debt,debt_to_income_ratio,cibil_score,vehicle_ownership,property_ownership,business_ownership,existing_loans,pan_verified,aadhaar_verified,income_tax_filed,bank_statement_available,salary_slips_available,loan_approved
32,Female,Married,2,Graduate,Employed,4,0,Owned,Mortgaged,Chennai,Telangana,India,36887,271572,14084,584090,67568,50000,Home,48,10.114437054529224,1,6548,869,0,0,3,297503,0.2968875088394869,900,0,1,0,2,0,0,0,0,1,0
33,Female,Married,0,Postgraduate,Employed,11,0,Owned,Mortgaged,Mumbai,Delhi,India,76308,815298,10059,73462,10000,283538,Medical,60,12.651150714733879,1,20470,900,0,0,5,361767,0.3951800282276293,642,0,1,1,3,0,0,0,1,0,0
52,Male,Married,0,High School,Employed,7,0,Rented,Owned,Delhi,Karnataka,India,88360,948089,11518,326794,153148,428508,Home,36,11.159824578384358,0,11826,674,0,1,11,211641,0.1483099193661564,785,1,0,0,0,0,0,0,0,0,0
49,Male,Divorced,3,Graduate,Employed,19,0,Rented,Owned,Chennai,Maharashtra,India,61502,912181,8954,268993,285529,279172,Business,12,14.109040585553185,0,20424,701,0,0,9,14146,0.5183036603923,728,0,1,1,4,0,1,1,0,0,0
67,Female,Married,3,High School,Unemployed,19,0,Owned,Owned,Mumbai,Delhi,India,77543,960788,11146,446719,151319,217982,Business,12,13.765289964679022,0,12182,627,0,1,10,113461,0.7215236621828577,713,1,0,0,2,0,1,0,0,0,0
41,Female,Single,2,Postgraduate,Self Employed,17,0,Owned,Owned,Delhi,Delhi,India,76831,776426,10751,303184,250457,465345,Home,12,13.740922420855638,1,5528,789,0,0,11,387675,0.18247289637861475,697,0,0,0,0,0,0,0,0,0,0
35,Other,Married,0,Postgraduate,Unemployed,3,0,Rented,Owned,Mumbai,Maharashtra,India,60260,697982,2431,172366,156453,984666,Business,36,11.333523502932962,1,11740,888,0,0,2,45651,0.19239892200418768,610,1,0,0,4,0,0,1,0,0,1
24,Male,Married,3,Postgraduate,Employed,6,0,Rented,Mortgaged,Delhi,Telangana,India,40916,458079,10238,262017,273210,342598,Vehicle,36,12.994594772278585,0,33498,858,0,0,1,227196,0.43219679672036526,777,0,0,0,0,0,0,1,0,0,0
22,Female,Single,0,Postgraduate,Self Employed,14,0,Owned,Rented,Chennai,Delhi,India,77427,647976,12749,264646,10000,449382,Education,36,13.383138877648543,1,20607,716,0,0,7,0,0.29686107284048624,688,0,0,0,2,0,0,0,0,0,0
39,Male,Single,1,High School,Employed,14,1,Owned,Owned,Delhi,Karnataka,India,78488,383595,14930,233494,388543,161352,Medical,48,13.60610479277297,0,0,627,0,0,3,51633,0.2938502379896594,575,1,0,1,3,1,0,0,0,0,0
66,Female,Married,1,Graduate,Employed,7,0,Owned,Mortgaged,Mumbai,Karnataka,India,84668,526450,10496,12559,35377,723548,Education,12,12.814422655281792,1,28144,720,1,0,10,264259,0.547069093881766,606,0,1,0,1,1,0,0,0,0,0
47,Male,Married,0,Postgraduate,Unemployed,2,0,Owned,Owned,Delhi,Karnataka,India,71865,806678,2208,473755,283185,642443,Medical,60,15.001035601174188,1,4301,871,0,1,6,183416,0.3871794642250025,577,0,1,0,1,0,0,0,1,0,1
64,Female,Single,3,Graduate,Employed,2,1,Owned,Owned,Mumbai,Karnataka,India,39293,744658,3132,441958,144616,627261,Medical,24,10.365989344525019,1,23920,675,0,0,1,144238,0.6912532912225312,662,1,1,0,1,1,0,0,0,0,1
26,Male,Married,2,Graduate,Self Employed,13,1,Owned,Owned,Chennai,Karnataka,India,80187,1699418,5389,62045,164942,749155,Medical,36,8.918550920210324,1,21637,520,1,0,3,102636,0.4002342845205086,773,1,0,0,3,0,0,0,1,0,0
26,Female,Married,1,Postgraduate,Self Employed,9,0,Owned,Owned,Hyderabad,Maharashtra,India,64969,376261,9136,195869,148656,355984,Vehicle,24,15.718775904053498,0,22395,680,0,0,4,0,0.5306928371487499,641,0,0,0,2,1,0,0,0,1,0
62,Female,Married,2,Graduate,Employed,9,1,Owned,Mortgaged,Mumbai,Tamil Nadu,India,54379,742470,7266,209484,213228,383468,Medical,24,8.955502949679014,0,37238,689,0,0,1,245873,0.3785239652078347,827,0,1,0,2,1,0,0,1,0,0
27,Male,Married,0,Graduate,Employed,16,0,Owned,Owned,Chennai,Maharashtra,India,58518,352880,1257,41826,239478,826173,Medical,60,15.272167418439661,1,5056,519,1,0,4,153100,0.2792164480188078,706,1,0,0,2,0,0,1,0,0,1
24,Female,Married,1,Graduate,Employed,0,0,Rented,Rented,Delhi,Karnataka,India,49814,663664,1221,5000,317586,589200,Vehicle,12,13.092137027156676,0,22329,745,1,0,6,35422,0.4299324745197274,688,0,0,1,1,0,0,0,0,1,1
41,Male,Married,2,Graduate,Unemployed,15,1,Owned,Owned,Mumbai,Delhi,India,84554,675872,0,129293,363033,50000,Medical,36,15.390552889859496,0,30115,775,0,0,10,182867,0.6043362982636784,721,0,0,0,4,0,0,0,0,1,1
66,Female,Single,1,Postgraduate,Self Employed,5,0,Owned,Mortgaged,Chennai,Karnataka,India,33801,1033464,0,185847,223136,550060,Home,36,12.737154479219793,0,7279,900,1,0,8,235218,0.7669663984728285,873,0,0,0,1,0,0,0,0,1,1
55,Male,Married,3,Postgraduate,Employed,18,0,Owned,Rented,Delhi,Maharashtra,India,43143,645100,7209,5000,402777,322026,Medical,36,14.657565441196054,1,6050,573,0,0,2,160935,0.12951677813391857,569,0,0,0,4,0,1,0,0,0,0
26,Male,Married,0,Graduate,Employed,19,0,Owned,Owned,Bengaluru,Tamil Nadu,India,57766,722604,21921,281855,192086,647597,Medical,24,13.909676974259002,1,11553,800,0,1,5,191019,0.4722788633766851,900,1,1,0,3,0,0,0,0,0,0
62,Male,Single,0,Graduate,Employed,10,0,Rented,Owned,Bengaluru,Karnataka,India,100502,650904,18780,459314,320067,539801,Vehicle,24,12.43834100245503,1,18896,826,0,0,9,183622,0.5451762064301532,825,0,1,1,0,0,0,0,1,0,0
62,Male,Single,2,Graduate,Employed,6,0,Owned,Mortgaged,Bengaluru,Maharashtra,India,88194,359684,2130,401580,235733,67080,Education,60,11.224926924652145,1,0,777,0,1,5,112854,0.16000436871719703,717,1,1,0,0,0,0,1,0,0,1
60,Male,Single,3,Graduate,Employed,4,1,Owned,Owned,Mumbai,Maharashtra,India,28901,584369,8899,227196,108603,509142,Home,24,8.521442655162568,0,21616,609,0,0,7,185154,0.6804197167456499,850,0,0,0,2,0,0,1,0,0,0
65,Female,Married,1,Postgraduate,Self Employed,3,0,Rented,Owned,Delhi,Karnataka,India,94729,665418,0,5000,203560,496338,Education,36,10.381789559270327,1,0,602,0,1,11,249845,0.2931663990606347,684,0,0,0,0,0,0,1,0,0,1
33,Female,Married,0,Postgraduate,Employed,19,0,Rented,Mortgaged,Chennai,Tamil Nadu,India,94687,802147,127,378826,245412,529961,Business,24,15.638251063554575,1,30519,730,0,1,2,278291,0.7124383621704723,751,0,1,0,4,0,0,0,0,0,1
69,Female,Single,3,Graduate,Self Employed,3,0,Rented,Owned,Hyderabad,Karnataka,India,39171,947684,815,276350,175814,576616,Business,48,10.565963858987434,0,21165,729,0,0,6,255119,0.4868248732251512,660,1,0,0,2,0,1,1,1,0,1
37,Male,Married,1,Graduate,Employed,8,0,Owned,Owned,Mumbai,Tamil Nadu,India,12000,709621,6647,326383,233671,779112,Medical,60,14.138893319966503,1,37957,658,0,0,7,115865,0.20645524937736626,826,0,0,1,4,1,0,0,0,0,0
60,Male,Divorced,0,High School,Employed,9,0,Owned,Owned,Bengaluru,Tamil Nadu,India,63411,704347,6905,598498,292497,541055,Home,60,12.313732108985018,1,23025,862,0,0,9,240440,0.6174546231533633,642,0,1,1,0,0,0,0,0,0,0
49,Male,Single,2,Postgraduate,Employed,13,1,Rented,Owned,Hyderabad,Telangana,India,89693,263756,9516,101533,176961,455037,Education,12,10.813857884910995,1,11342,675,0,0,10,224219,0.21005995183403786,714,0,0,0,0,0,0,0,0,1,0
59,Female,Divorced,1,Graduate,Self Employed,16,0,Owned,Owned,Delhi,Telangana,India,100007,941920,11979,5000,10000,702552,Vehicle,12,15.933200867217852,1,5415,511,0,0,4,112577,0.6042649071938085,794,0,0,0,3,0,0,0,0,0,0
52,Female,Single,3,Graduate,Employed,11,0,Rented,Owned,Bengaluru,Telangana,India,45841,571230,5978,60378,398175,943402,Education,24,8.852307831435956,1,17866,695,0,0,6,135890,0.6657387535725764,835,0,0,0,4,0,0,0,0,0,0
52,Male,Divorced,1,Graduate,Employed,15,0,Rented,Owned,Hyderabad,Tamil Nadu,India,103543,1004136,8217,337488,141313,651315,Medical,36,12.865578298555178,1,14636,772,0,1,10,244570,0.5028704015896466,629,0,0,0,4,0,0,1,0,0,0
51,Female,Divorced,2,High School,Employed,11,0,Owned,Owned,Hyderabad,Karnataka,India,15985,1174931,1437,254846,72973,495365,Education,12,11.961386620072835,1,29233,757,1,0,10,310806,0.28976471219520006,802,0,0,0,3,0,0,0,0,0,1
59,Male,Single,2,Graduate,Self Employed,8,0,Owned,Owned,Chennai,Karnataka,India,56902,723625,0,31185,33865,545156,Business,60,9.073948072765463,1,3856,756,1,0,10,7891,0.4061364345517876,611,0,0,0,3,1,0,1,0,0,1
57,Male,Married,0,Graduate,Employed,3,0,Owned,Mortgaged,Chennai,Tamil Nadu,India,55821,473006,0,5000,136262,506329,Medical,60,10.105721543615163,1,39250,884,0,0,8,335805,0.46961431847970436,483,0,0,0,0,0,0,0,0,0,1
28,Male,Divorced,1,High School,Employed,4,0,Owned,Rented,Chennai,Maharashtra,India,90351,774990,11895,186170,106842,454074,Business,36,13.706814802584184,1,30297,597,0,0,3,290595,0.566046769805976,637,1,1,0,3,0,0,0,0,0,0
61,Male,Divorced,0,Postgraduate,Self Employed,8,0,Rented,Owned,Delhi,Tamil Nadu,India,93562,884610,5972,25702,84188,926337,Medical,48,9.312464723450752,0,12557,673,0,0,5,198916,0.5437478767868318,811,1,1,0,3,0,0,0,0,1,0
47,Female,Divorced,2,Graduate,Self Employed,0,1,Rented,Owned,Hyderabad,Karnataka,India,85992,685343,0,343714,91323,285208,Business,36,14.507688329122843,1,36573,889,0,0,8,157131,0.38029703055379416,718,1,1,0,1,0,0,0,0,0,1
37,Female,Married,3,Graduate,Employed,6,0,Owned,Rented,Mumbai,Karnataka,India,35287,610788,7621,175943,248866,704079,Vehicle,48,13.187957454640852,1,5602,503,0,0,3,217091,0.6307164572223356,661,0,1,0,4,1,0,1,0,0,0
46,Male,Single,3,Graduate,Employed,9,0,Rented,Owned,Mumbai,Telangana,India,83977,949059,507,137118,443947,422311,Vehicle,60,9.256431961627051,1,17467,714,0,0,8,119146,0.639991455454853,726,0,0,0,4,0,0,0,1,0,1
68,Male,Married,1,Postgraduate,Employed,9,0,Owned,Owned,Chennai,Tamil Nadu,India,76198,929273,17962,113510,286674,124307,Business,12,10.651109715724356,1,0,855,0,0,6,163118,0.5874318393580971,722,0,0,0,4,0,0,0,0,0,0
63,Female,Married,1,Graduate,Employed,16,0,Rented,Rented,Hyderabad,Telangana,India,28232,676113,4527,297362,325937,408570,Education,24,9.528833967601484,1,37158,853,0,0,5,39872,0.29050829294481906,788,0,0,0,4,0,0,0,1,0,0
62,Other,Married,2,High School,Employed,19,1,Owned,Owned,Hyderabad,Telangana,India,19525,283780,12089,257669,130936,329709,Medical,36,14.482009716683253,1,0,792,0,1,4,14555,0.42857740070026373,542,0,0,0,2,0,1,0,0,0,0
44,Female,Married,2,High School,Employed,14,0,Rented,Rented,Chennai,Telangana,India,87835,916913,14533,286352,193606,577067,Education,60,12.497197188442502,1,0,795,0,0,9,401569,0.4029299015003095,708,1,1,0,4,0,1,0,0,0,0
59,Male,Married,3,Postgraduate,Employed,1,0,Rented,Mortgaged,Delhi,Delhi,India,61037,549801,2270,282423,235442,470086,Home,36,8.521224525374398,0,7383,605,0,0,6,185992,0.6717545651614057,733,0,0,0,0,0,0,0,0,0,1
40,Female,Single,0,Postgraduate,Employed,8,0,Owned,Mortgaged,Delhi,Maharashtra,India,36725,844302,8456,237004,94257,225154,Vehicle,24,12.571777354211143,1,30867,871,0,0,4,199350,0.6657259866541372,569,0,1,0,1,0,0,0,0,0,0
54,Male,Married,0,Graduate,Employed,14,1,Owned,Owned,Bengaluru,Delhi,India,60420,825347,11320,64036,124655,773621,Vehicle,12,12.121027631987133,1,26458,587,0,0,5,177080,0.706256633238046,568,0,0,0,3,0,0,0,0,0,0
52,Other,Single,1,Graduate,Employed,11,0,Rented,Owned,Delhi,Tamil Nadu,India,73008,213315,8693,118531,291091,689829,Business,36,13.323073022443788,0,16464,594,0,0,6,101361,0.26182304696144415,679,0,0,0,0,0,0,0,0,0,0
33,Male,Married,1,Postgraduate,Employed,9,0,Owned,Owned,Bengaluru,Telangana,India,63177,804324,10166,178958,321738,798932,Business,24,8.76133041615247,0,27227,762,0,1,7,150829,0.623918196891168,720,0,1,0,4,0,0,0,0,0,0
34,Female,Married,1,Graduate,Employed,8,0,Rented,Rented,Mumbai,Telangana,India,30856,934359,22,621735,188763,502132,Business,24,8.765693439497854,1,13615,665,0,0,11,188662,0.7092794460729925,721,0,0,0,0,0,0,0,0,0,1
24,Male,Married,3,Graduate,Unemployed,8,0,Rented,Mortgaged,Delhi,Tamil Nadu,India,106482,971145,11324,7209,24629,442138,Medical,60,11.120260788215177,1,20069,742,0,0,4,161319,0.2165435187443535,658,0,1,0,1,1,0,0,0,0,0
28,Male,Married,0,Graduate,Employed,11,1,Rented,Mortgaged,Hyderabad,Tamil Nadu,India,87092,815209,5083,174584,141573,604783,Home,36,13.664035721211153,1,34820,767,0,1,2,108540,0.1279559424374307,654,1,1,0,1,0,0,0,0,0,0
42,Female,Single,3,Graduate,Employed,3,0,Owned,Owned,Chennai,Telangana,India,57621,186844,10096,267688,10000,322955,Medical,12,13.499185694415218,0,12040,900,0,1,11,225551,0.17385598391914586,676,0,1,0,2,1,0,0,0,0,0
44,Female,Divorced,2,Graduate,Employed,10,0,Owned,Mortgaged,Mumbai,Tamil Nadu,India,58507,1163124,13519,195400,189776,478613,Education,12,10.58697684407691,1,5803,767,0,0,2,197894,0.5243416636913067,752,0,1,1,0,0,1,0,0,0,0
29,Male,Married,2,Postgraduate,Employed,4,0,Rented,Owned,Delhi,Maharashtra,India,72908,903306,12012,443314,213202,411350,Vehicle,24,10.120506584221719,0,20644,651,0,1,10,217326,0.39515350931890947,856,1,0,0,4,0,0,0,0,0,0
42,Female,Married,2,High School,Employed,13,1,Owned,Mortgaged,Delhi,Karnataka,India,40148,419004,10092,194470,144807,128572,Vehicle,12,13.62344198035797,0,23883,794,0,0,2,246979,0.23653595474952302,475,0,0,0,4,0,0,0,0,0,0
51,Female,Single,0,Postgraduate,Employed,17,0,Owned,Owned,Delhi,Delhi,India,72098,543671,11852,207782,211422,478040,Vehicle,36,8.70334552100352,1,16325,628,0,1,5,163800,0.46981250022977994,788,0,1,1,3,0,0,0,0,0,0
33,Male,Single,2,High School,Self Employed,10,0,Owned,Owned,Chennai,Tamil Nadu,India,35723,849367,12130,396633,234197,352987,Business,36,12.675874987708411,1,27040,820,1,0,11,163955,0.6498657599922489,707,0,0,1,0,1,0,0,0,0,0
38,Male,Married,0,Graduate,Employed,7,1,Rented,Owned,Hyderabad,Tamil Nadu,India,63448,983935,16973,575928,213392,396638,Vehicle,60,11.680739815330952,1,12584,727,0,1,2,320832,0.6990723764878857,777,0,1,0,1,0,0,1,0,0,0
39,Male,Divorced,2,High School,Employed,18,0,Owned,Mortgaged,Chennai,Delhi,India,39291,633611,7795,503349,23801,530032,Business,24,10.293151134514076,0,16530,764,0,0,2,90318,0.6262046879568471,850,0,0,0,1,0,0,1,0,0,0
46,Female,Married,2,Postgraduate,Employed,13,1,Owned,Owned,Bengaluru,Delhi,India,40402,1027657,8983,225402,147075,729957,Business,24,12.402235669993486,0,19494,524,0,0,7,2004,0.7198579763615292,636,0,0,0,3,0,0,0,0,0,0
39,Male,Single,2,Graduate,Employed,8,0,Owned,Owned,Mumbai,Maharashtra,India,101205,242169,13592,241087,233279,263270,Medical,48,10.128757424671022,1,18448,472,0,0,3,232776,0.5229297791028755,823,1,0,1,4,0,0,0,0,0,0
57,Male,Married,1,High School,Unemployed,0,0,Rented,Owned,Mumbai,Delhi,India,66302,467262,5057,258409,385232,375957,Vehicle,48,12.732412041619316,0,34359,554,0,1,1,120211,0.685951576548215,582,0,1,0,4,0,0,0,0,0,0
37,Female,Married,1,Graduate,Employed,0,0,Owned,Owned,Hyderabad,Telangana,India,69562,160690,0,276459,144649,281681,Vehicle,12,9.617303771697575,0,19434,900,0,0,8,77651,0.3920309646537794,734,0,0,0,4,1,0,0,0,0,1
42,Female,Married,1,Graduate,Self Employed,4,0,Rented,Mortgaged,Chennai,Tamil Nadu,India,20749,510778,10959,97477,251609,267360,Medical,12,11.542696840685172,0,11353,593,1,1,11,264097,0.696735032360381,693,0,0,0,3,0,0,0,0,1,0
40,Female,Single,0,Graduate,Self Employed,4,0,Rented,Owned,Bengaluru,Telangana,India,51865,1232423,6763,418586,294159,319194,Home,12,12.32819751478604,0,21335,800,1,0,9,166247,0.7270692321719124,725,1,0,0,1,0,0,1,0,0,0
30,Other,Married,2,Graduate,Employed,14,0,Rented,Owned,Bengaluru,Telangana,India,75146,1397340,754,287189,154438,406780,Business,48,8.737757710328706,1,27106,649,0,0,11,59961,0.5804856425028867,611,0,0,0,1,0,0,0,0,1,1
54,Female,Divorced,0,Graduate,Employed,10,1,Rented,Rented,Hyderabad,Telangana,India,69270,850377,11003,241925,329293,578891,Vehicle,24,13.080379303522108,0,24290,693,0,0,6,363819,0.4017324132545601,768,0,0,0,1,0,0,0,1,0,0
33,Female,Single,1,Postgraduate,Employed,19,0,Owned,Owned,Hyderabad,Maharashtra,India,17611,588471,16586,21193,336282,520498,Vehicle,60,14.127364701231276,1,23625,715,0,0,7,26984,0.29717173907275224,894,0,1,0,0,0,0,0,1,0,0
36,Female,Married,2,High School,Self Employed,10,0,Rented,Owned,Mumbai,Delhi,India,69557,713508,0,261211,359450,217491,Education,36,15.670551721082795,1,0,900,0,0,11,171765,0.32762563106329623,613,0,0,0,4,0,0,0,0,0,1
60,Male,Divorced,0,Graduate,Employed,18,0,Owned,Owned,Delhi,Maharashtra,India,73064,922001,14133,5000,239596,734715,Vehicle,60,10.023447643483072,1,0,784,0,1,6,518,0.19264857145140998,740,0,0,0,2,0,1,1,0,1,0
67,Male,Single,3,Postgraduate,Employed,11,0,Rented,Owned,Mumbai,Maharashtra,India,93242,311105,0,145303,486817,657770,Education,24,10.06521525437184,1,30303,762,0,0,1,205712,0.13301326368255406,814,1,0,0,4,0,0,0,1,0,1
54,Male,Single,1,Graduate,Self Employed,7,0,Owned,Owned,Delhi,Delhi,India,50584,608250,5598,148642,100013,251739,Business,36,10.78623118171628,1,20266,862,0,0,3,119094,0.39009263226867863,687,0,0,1,4,0,0,0,0,1,0
65,Female,Married,0,High School,Self Employed,14,0,Rented,Owned,Chennai,Delhi,India,15674,1210467,19043,301659,456130,719304,Vehicle,12,15.180730280926792,1,14741,650,0,0,7,257831,0.12986807989063223,869,0,1,0,3,1,0,0,1,0,0
63,Male,Single,2,Graduate,Employed,8,0,Rented,Owned,Delhi,Maharashtra,India,43071,466286,6030,588373,279878,521926,Home,60,11.551428727696543,0,23331,837,0,1,10,178348,0.7164116186887591,672,1,1,0,0,0,0,0,0,1,0
45,Male,Single,2,Graduate,Employed,5,0,Owned,Rented,Mumbai,Telangana,India,40864,555292,8539,352943,354250,415579,Education,36,10.763453598069662,1,38127,819,0,0,7,308307,0.5549706631558544,707,1,1,0,2,0,0,0,1,0,0
58,Female,Married,2,Postgraduate,Self Employed,9,0,Rented,Mortgaged,Bengaluru,Karnataka,India,81207,783958,12577,510712,138395,528777,Vehicle,12,14.058855864095321,0,31962,817,0,1,5,139177,0.6905670723590884,610,0,1,0,2,1,0,0,0,0,0
37,Male,Married,3,Postgraduate,Employed,13,0,Owned,Mortgaged,Bengaluru,Tamil Nadu,India,12000,864942,0,366138,289781,444330,Home,48,8.784926331832319,1,26546,702,0,0,4,27568,0.4110916625244486,733,0,0,0,3,0,0,0,0,0,1
44,Male,Single,1,Postgraduate,Self Employed,7,1,Owned,Owned,Chennai,Tamil Nadu,India,55136,592498,8432,452509,365506,569917,Medical,60,12.616108834812298,1,4359,671,0,0,8,202564,0.25676706057274495,720,1,1,0,2,1,0,0,0,0,0
47,Female,Single,3,Postgraduate,Employed,14,0,Owned,Owned,Mumbai,Telangana,India,96367,803089,8385,584282,38643,491209,Medical,48,11.876424933071956,0,5918,624,0,0,10,156007,0.30319518025447206,789,0,0,0,3,0,0,0,0,0,0
68,Female,Married,1,Postgraduate,Employed,19,0,Owned,Mortgaged,Delhi,Maharashtra,India,65158,962381,19173,118269,158767,375766,Home,60,13.186436580569918,0,0,631,0,0,4,7170,0.6983131844368997,650,0,1,0,0,0,0,1,0,0,0
62,Male,Married,2,Graduate,Self Employed,8,0,Owned,Rented,Chennai,Delhi,India,84718,1368435,585,106521,10000,50000,Vehicle,24,13.983247551178094,0,22602,619,0,1,7,79738,0.1853252613437104,644,0,1,1,0,0,0,0,0,0,1
45,Male,Married,0,Graduate,Employed,5,0,Rented,Owned,Chennai,Delhi,India,28880,742126,5710,370385,156816,565980,Home,36,10.937412891589535,0,28303,760,0,1,5,109972,0.5887860839315185,770,0,0,0,4,0,0,0,0,0,0
53,Male,Married,2,Graduate,Employed,8,0,Owned,Owned,Hyderabad,Karnataka,India,29756,767610,2429,249337,73918,367795,Medical,60,13.273128895174318,1,29282,694,0,0,3,327761,0.2579831697991267,873,0,0,1,2,0,0,1,1,0,1
31,Female,Divorced,1,Graduate,Employed,16,1,Owned,Owned,Hyderabad,Karnataka,India,96619,1238235,1793,289663,151690,621148,Home,48,12.432465272207459,0,23105,767,1,1,5,247207,0.34721891611524097,789,1,0,1,4,0,0,0,1,0,1
60,Female,Married,2,Graduate,Employed,3,1,Rented,Owned,Hyderabad,Tamil Nadu,India,67226,615250,14764,205239,560073,555968,Medical,48,9.504758577927074,1,13151,773,0,0,1,146965,0.10213272707960122,900,0,0,0,4,0,0,1,1,0,0
48,Male,Single,3,Graduate,Self Employed,19,0,Rented,Owned,Bengaluru,Karnataka,India,67272,382694,8159,142673,403314,373513,Vehicle,48,15.112946560072455,1,8228,603,0,0,6,224732,0.43536213853104677,781,0,0,0,0,0,0,0,1,0,0
47,Female,Married,3,Graduate,Employed,8,0,Owned,Owned,Hyderabad,Delhi,India,40400,855074,4666,541737,10000,675057,Home,48,14.159426258731413,0,5095,600,0,0,2,0,0.18984697199820116,777,0,1,0,3,0,0,1,0,0,0
58,Male,Married,3,Postgraduate,Employed,16,0,Rented,Mortgaged,Bengaluru,Karnataka,India,67217,1102852,4892,52024,252245,495065,Medical,12,15.412406006717717,0,13038,694,0,0,6,126333,0.7017531857287453,794,0,0,1,0,0,0,0,1,0,0
52,Male,Single,0,Graduate,Employed,15,0,Owned,Rented,Hyderabad,Telangana,India,39789,888314,4620,373550,283861,486001,Vehicle,24,13.903034435979997,1,3266,634,0,0,10,218094,0.16840954330457683,883,1,0,0,0,0,0,1,0,1,0
25,Other,Single,0,Postgraduate,Unemployed,15,0,Owned,Rented,Delhi,Karnataka,India,91111,750895,5157,344361,136073,419615,Vehicle,48,10.336049203533072,1,36071,623,1,0,2,195710,0.2752579761489553,856,1,0,0,1,0,1,0,0,1,0
35,Male,Married,3,Postgraduate,Employed,18,0,Owned,Owned,Bengaluru,Karnataka,India,125012,345481,413,5000,203179,820382,Home,24,11.72894668851992,1,0,900,0,0,3,128761,0.11035888411932167,600,0,0,0,3,0,0,0,1,0,1
30,Male,Single,1,Graduate,Unemployed,3,0,Rented,Rented,Chennai,Maharashtra,India,75646,762489,6447,100459,215877,293081,Home,48,11.401513190836518,0,12635,551,0,0,8,176360,0.795014164756155,808,1,0,0,0,0,1,1,0,0,0
57,Male,Single,0,Graduate,Self Employed,11,0,Owned,Rented,Delhi,Maharashtra,India,51031,1149946,5844,130715,10000,379011,Vehicle,36,8.768664494741172,1,0,900,0,0,10,212120,0.5490064095682062,749,0,0,0,3,0,0,0,0,0,0
23,Female,Single,1,Postgraduate,Employed,1,0,Owned,Owned,Mumbai,Delhi,India,12000,409764,3453,351625,45927,177786,Education,48,11.57911114734165,1,18558,751,0,0,11,179111,0.5505037747026895,698,0,0,0,1,0,0,0,0,1,1
31,Female,Married,3,Postgraduate,Self Employed,5,0,Rented,Rented,Hyderabad,Maharashtra,India,27941,706575,8930,183933,202398,609880,Home,24,11.091770904983374,0,14971,828,0,0,2,261795,0.46320259398465624,524,0,0,0,1,0,0,0,0,1,0
50,Other,Married,1,Graduate,Employed,0,0,Owned,Rented,Bengaluru,Karnataka,India,99206,663754,9439,234593,192922,321927,Education,24,8.5294283965066,1,10718,815,0,0,3,210276,0.7076388494446941,550,1,0,0,1,0,0,0,0,1,0
